age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,ID
66,retired,unknown,basic.9y,no,yes,no,cellular,aug,wed,810,3,999,2,failure,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes,37425
36,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,161,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37426
66,technician,married,professional.course,no,yes,no,telephone,aug,wed,150,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37427
35,blue-collar,single,basic.9y,no,no,no,cellular,aug,wed,305,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37428
28,admin.,single,university.degree,no,no,no,cellular,aug,wed,332,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes,37430
44,admin.,married,university.degree,no,yes,no,cellular,aug,wed,113,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37432
32,admin.,married,high.school,no,no,no,cellular,aug,wed,96,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37434
41,services,married,high.school,no,unknown,unknown,cellular,aug,wed,301,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37436
33,admin.,single,university.degree,no,unknown,unknown,cellular,aug,wed,123,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37437
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,192,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37438
45,admin.,married,university.degree,no,no,no,cellular,aug,wed,363,1,4,2,success,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37439
44,admin.,married,university.degree,no,no,no,cellular,aug,wed,96,2,4,1,success,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37440
66,retired,married,basic.6y,unknown,no,no,cellular,aug,wed,174,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37443
32,technician,married,professional.course,no,yes,no,cellular,aug,wed,44,1,3,1,success,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37444
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,222,2,999,2,failure,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37445
42,technician,married,professional.course,no,yes,no,cellular,aug,wed,246,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37446
44,admin.,married,university.degree,no,no,no,cellular,aug,wed,120,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37448
42,technician,married,professional.course,no,yes,yes,cellular,aug,wed,543,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37450
28,self-employed,single,university.degree,no,unknown,unknown,cellular,aug,wed,227,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37451
28,technician,single,professional.course,no,no,yes,cellular,aug,wed,162,1,3,1,success,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37452
38,admin.,married,high.school,no,no,no,cellular,aug,wed,289,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes,37453
74,retired,married,professional.course,no,no,no,cellular,aug,wed,298,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,37454
29,admin.,married,university.degree,no,no,no,cellular,aug,thu,111,5,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37456
28,admin.,single,university.degree,no,no,no,cellular,aug,thu,489,5,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37457
27,admin.,single,high.school,no,no,yes,cellular,aug,thu,255,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37458
37,technician,single,university.degree,no,yes,yes,cellular,aug,thu,73,2,4,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37459
23,student,single,high.school,no,yes,no,cellular,aug,thu,784,3,15,3,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37461
36,unemployed,married,university.degree,no,no,no,cellular,aug,thu,222,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37462
30,admin.,married,university.degree,no,yes,no,telephone,aug,thu,181,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37464
41,admin.,married,high.school,no,yes,no,cellular,aug,thu,1175,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37466
39,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,102,1,4,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37468
39,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,200,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37469
30,services,single,high.school,no,yes,no,cellular,aug,thu,148,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37470
36,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,220,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37471
39,admin.,married,high.school,no,no,no,cellular,aug,thu,315,2,4,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37473
39,management,married,university.degree,no,no,no,cellular,aug,thu,105,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37474
39,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,368,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37475
45,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,150,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37476
34,housemaid,married,university.degree,no,no,no,cellular,aug,thu,485,3,4,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37477
74,retired,married,basic.4y,no,no,no,cellular,aug,thu,307,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37479
46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,399,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37480
46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,164,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37481
62,retired,married,university.degree,unknown,yes,yes,cellular,aug,thu,791,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37482
36,admin.,married,university.degree,no,no,no,cellular,aug,thu,138,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37484
36,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,138,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37485
38,management,married,university.degree,no,yes,no,cellular,aug,thu,328,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37486
33,admin.,single,university.degree,no,yes,no,cellular,aug,thu,72,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37487
24,student,single,high.school,no,no,no,cellular,aug,thu,136,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37488
20,student,single,high.school,no,no,no,cellular,aug,thu,347,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37491
46,technician,married,basic.6y,no,yes,no,cellular,aug,thu,464,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37492
81,retired,married,basic.6y,no,no,no,cellular,aug,thu,189,2,4,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37493
43,technician,married,university.degree,no,no,no,cellular,aug,thu,160,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37494
34,management,married,university.degree,no,no,no,cellular,aug,thu,233,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37496
32,services,married,high.school,no,yes,no,cellular,aug,thu,105,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37497
24,technician,single,professional.course,no,no,no,cellular,aug,thu,129,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37501
28,unemployed,single,university.degree,no,no,yes,cellular,aug,thu,74,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37502
27,technician,single,university.degree,no,no,no,cellular,aug,thu,103,1,4,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37503
46,admin.,married,university.degree,no,yes,no,telephone,aug,thu,213,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37504
76,retired,married,basic.6y,no,no,yes,cellular,aug,thu,284,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37505
64,unknown,married,unknown,no,yes,yes,cellular,aug,thu,219,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37506
40,admin.,married,high.school,no,no,no,cellular,aug,thu,477,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37507
35,admin.,single,high.school,no,no,yes,cellular,aug,thu,73,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37508
74,retired,married,professional.course,no,yes,no,cellular,aug,thu,204,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37509
41,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,75,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37511
76,retired,married,university.degree,no,yes,no,cellular,aug,thu,344,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37512
48,self-employed,married,university.degree,no,no,no,cellular,aug,thu,135,1,4,3,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37513
25,admin.,single,university.degree,no,no,yes,cellular,aug,thu,112,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37514
25,admin.,single,university.degree,no,no,yes,cellular,aug,thu,99,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37515
44,unemployed,married,high.school,no,yes,no,telephone,aug,thu,99,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37519
29,management,married,university.degree,no,yes,no,cellular,aug,thu,75,1,4,2,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37523
39,blue-collar,married,basic.6y,no,no,no,cellular,aug,thu,320,2,3,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,37524
36,technician,married,professional.course,no,yes,no,cellular,aug,thu,92,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37526
22,student,single,high.school,no,no,no,cellular,aug,thu,53,2,3,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37527
21,student,single,high.school,no,no,no,cellular,aug,thu,236,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37531
72,retired,divorced,basic.4y,no,yes,yes,cellular,aug,thu,238,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37532
43,unemployed,married,high.school,no,no,no,cellular,aug,thu,319,4,3,2,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37535
36,admin.,married,university.degree,no,no,no,cellular,aug,thu,126,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,37537
17,student,single,basic.9y,no,yes,no,cellular,aug,fri,182,2,999,2,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37539
61,retired,married,basic.9y,no,yes,no,telephone,aug,fri,176,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37542
70,retired,married,professional.course,no,no,no,cellular,aug,fri,185,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37545
45,unemployed,married,basic.9y,no,no,no,cellular,aug,fri,126,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37546
48,management,divorced,university.degree,no,no,no,cellular,aug,fri,117,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37549
35,technician,married,professional.course,no,yes,no,cellular,aug,fri,225,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37550
61,management,married,university.degree,no,yes,no,cellular,aug,fri,209,2,4,2,success,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37551
42,management,married,university.degree,no,yes,no,cellular,aug,fri,436,1,13,1,success,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37555
36,unemployed,single,university.degree,no,no,no,cellular,aug,fri,415,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37556
36,unemployed,single,university.degree,no,no,no,cellular,aug,fri,260,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37557
17,student,single,basic.9y,no,yes,no,cellular,aug,fri,92,3,4,2,success,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37558
54,admin.,married,university.degree,no,yes,no,cellular,aug,fri,326,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37559
25,student,single,high.school,no,no,no,cellular,aug,fri,253,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37560
25,student,single,high.school,no,yes,no,cellular,aug,fri,78,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37561
63,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,fri,107,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37564
58,blue-collar,divorced,basic.4y,no,no,no,cellular,aug,fri,186,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37565
55,retired,married,basic.4y,no,yes,no,cellular,aug,fri,137,1,3,1,success,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37566
71,retired,married,basic.4y,no,yes,no,cellular,aug,fri,125,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37568
70,retired,married,professional.course,no,yes,no,cellular,aug,fri,94,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37570
28,unemployed,married,professional.course,no,no,no,cellular,aug,fri,276,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37571
46,technician,married,professional.course,no,yes,no,cellular,aug,fri,182,6,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37572
42,technician,married,professional.course,no,yes,no,cellular,aug,fri,100,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37573
38,self-employed,divorced,high.school,no,no,no,cellular,aug,fri,391,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37577
28,unemployed,married,professional.course,no,yes,no,cellular,aug,fri,190,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37578
17,student,single,basic.9y,no,unknown,unknown,cellular,aug,fri,498,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37579
31,admin.,married,university.degree,no,no,no,cellular,aug,fri,880,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37580
63,retired,divorced,basic.4y,no,yes,no,cellular,aug,fri,153,2,3,1,success,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37581
29,blue-collar,single,basic.6y,no,no,no,cellular,aug,fri,260,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes,37582
37,entrepreneur,married,basic.6y,no,yes,no,cellular,aug,fri,148,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37583
25,technician,single,university.degree,no,yes,no,cellular,aug,fri,142,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37584
61,retired,married,basic.9y,no,no,no,cellular,aug,fri,99,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37585
28,unemployed,married,professional.course,no,no,no,telephone,aug,fri,140,11,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37587
35,technician,married,university.degree,no,no,no,cellular,aug,fri,224,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37589
35,management,married,high.school,no,yes,yes,cellular,aug,fri,313,4,999,2,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no,37591
62,management,divorced,high.school,no,no,no,cellular,aug,mon,405,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37594
65,retired,married,high.school,no,no,no,cellular,aug,mon,80,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37595
26,admin.,single,university.degree,no,yes,no,cellular,aug,mon,138,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37596
76,retired,married,professional.course,no,no,no,cellular,aug,mon,308,1,15,1,success,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37597
66,retired,married,unknown,no,no,no,cellular,aug,mon,43,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37598
43,management,married,university.degree,no,no,no,cellular,aug,mon,75,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37600
72,retired,divorced,basic.4y,no,no,no,cellular,aug,mon,152,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37601
73,retired,married,basic.4y,no,no,no,cellular,aug,mon,348,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37602
67,retired,married,professional.course,no,yes,yes,cellular,aug,mon,186,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37603
33,technician,married,university.degree,no,yes,no,cellular,aug,mon,551,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37606
23,student,single,high.school,no,no,no,cellular,aug,mon,80,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37608
25,admin.,single,university.degree,no,no,no,cellular,aug,mon,286,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37609
25,admin.,single,university.degree,no,yes,no,cellular,aug,mon,163,1,6,1,success,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37610
65,retired,married,high.school,no,yes,yes,cellular,aug,mon,97,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37612
34,technician,married,university.degree,no,no,no,cellular,aug,mon,220,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37613
34,technician,single,professional.course,no,no,no,cellular,aug,mon,237,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37616
31,technician,married,university.degree,no,no,no,cellular,aug,mon,109,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37617
26,admin.,single,university.degree,no,unknown,unknown,cellular,aug,mon,115,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37618
43,management,married,university.degree,no,no,no,telephone,aug,mon,123,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37619
50,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,123,2,15,1,success,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37620
34,technician,married,professional.course,no,no,no,cellular,aug,mon,123,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37623
44,admin.,single,university.degree,no,no,no,cellular,aug,mon,207,1,6,1,success,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37625
18,student,single,basic.6y,no,yes,no,cellular,aug,mon,628,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37626
27,self-employed,single,university.degree,no,unknown,unknown,cellular,aug,mon,130,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37628
28,admin.,single,university.degree,no,no,no,cellular,aug,mon,192,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37630
28,admin.,single,university.degree,no,yes,no,cellular,aug,mon,340,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37631
28,admin.,single,university.degree,no,unknown,unknown,cellular,aug,mon,148,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37632
29,management,single,university.degree,no,no,no,cellular,aug,mon,300,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37634
46,entrepreneur,married,high.school,no,yes,no,cellular,aug,mon,109,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,37636
22,student,single,professional.course,no,yes,no,cellular,aug,mon,162,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.861,5076.2,yes,37637
29,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,33,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37638
36,admin.,single,university.degree,no,no,no,cellular,aug,tue,278,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37640
65,housemaid,divorced,basic.4y,no,yes,no,cellular,aug,tue,212,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37641
31,admin.,single,high.school,no,yes,no,cellular,aug,tue,243,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37642
61,retired,married,university.degree,no,no,no,telephone,aug,tue,249,2,3,1,success,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37643
63,retired,married,university.degree,no,no,no,cellular,aug,tue,177,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37644
34,admin.,single,university.degree,no,yes,no,telephone,aug,tue,205,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37645
33,admin.,married,high.school,no,no,no,cellular,aug,tue,147,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37647
33,admin.,married,high.school,no,no,yes,cellular,aug,tue,113,1,6,2,success,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37648
26,admin.,single,university.degree,no,yes,no,telephone,aug,tue,215,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37649
49,technician,married,university.degree,no,no,no,cellular,aug,tue,90,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37651
56,management,married,university.degree,no,no,no,telephone,aug,tue,108,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37653
34,admin.,married,university.degree,no,yes,no,cellular,aug,tue,360,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37656
37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,148,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37658
50,admin.,married,university.degree,no,no,no,cellular,aug,tue,587,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37662
56,management,married,university.degree,no,yes,no,cellular,aug,tue,370,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37664
64,retired,married,high.school,unknown,no,no,cellular,aug,tue,301,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37667
29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,307,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,no,37668
35,technician,married,professional.course,no,no,no,cellular,aug,tue,441,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,37671
26,admin.,single,high.school,no,no,no,cellular,aug,wed,431,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37673
33,admin.,married,high.school,no,yes,no,cellular,aug,wed,206,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37676
33,admin.,married,high.school,no,yes,no,telephone,aug,wed,578,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37677
62,unemployed,married,high.school,no,yes,no,cellular,aug,wed,250,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37678
80,retired,married,basic.4y,no,no,no,cellular,aug,wed,207,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37679
26,technician,single,university.degree,no,yes,yes,cellular,aug,wed,65,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37680
38,technician,married,university.degree,no,yes,no,cellular,aug,wed,238,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,yes,37681
56,housemaid,divorced,basic.4y,no,no,no,cellular,aug,wed,89,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37684
20,student,single,basic.9y,no,no,no,cellular,aug,wed,98,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37685
26,admin.,single,high.school,no,yes,no,telephone,aug,wed,170,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37689
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,67,1,3,1,success,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37691
73,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,76,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37692
32,admin.,married,university.degree,no,yes,no,telephone,aug,wed,328,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37694
34,admin.,single,university.degree,no,no,no,cellular,aug,wed,195,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,yes,37695
33,admin.,married,high.school,no,no,no,cellular,aug,wed,321,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37697
54,technician,married,basic.9y,no,no,no,cellular,aug,wed,196,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37698
35,admin.,married,university.degree,no,no,yes,cellular,aug,wed,65,5,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37699
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,80,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,no,37700
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,338,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,yes,37702
40,admin.,divorced,high.school,no,yes,no,cellular,aug,thu,262,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.851,5076.2,no,37703
37,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,329,3,9,1,success,-2.9,92.20100000000001,-31.4,0.851,5076.2,yes,37704
66,retired,married,basic.6y,no,yes,no,cellular,aug,thu,267,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.851,5076.2,yes,37706
